frame,si,ti
679,115.3657,1.0433
680,115.367,1.1293
681,115.3677,1.1302
682,115.3675,1.0524
683,115.3669,1.2545
684,115.3734,1.0473
685,115.3748,1.047
686,115.378,1.1073
687,115.3799,1.0181
688,115.383,1.0839
689,115.3739,1.4851
690,115.3773,1.3849
691,115.3792,1.3989
692,115.379,1.673
693,115.382,1.5502
694,115.3844,1.311
695,115.3787,1.4352
696,115.3826,1.3124
697,115.3853,1.3781
698,115.3827,1.3872
699,115.3857,1.5589
700,115.3866,1.5132
701,115.3826,1.4478
702,115.3804,1.4214
703,115.3806,1.4215
704,115.3825,1.3805
705,115.3808,1.587
706,115.3843,1.4286
707,115.3791,1.8145
708,115.3811,1.3472
709,115.3825,1.4988
710,115.3826,1.3638
711,115.3811,1.568
712,115.383,1.3186
713,115.3778,1.4555
714,115.3804,1.359
715,115.381,1.4596
716,115.383,1.4064
717,115.3772,1.6859
718,115.3815,1.4285
719,115.3731,1.7497
720,115.3762,1.733
721,115.3797,1.424
722,115.3805,1.4359
723,115.3816,1.5411
724,115.3806,1.4548
725,115.3818,1.5445
726,115.3835,1.4559
727,115.3811,1.6048
728,115.3824,1.434
729,115.3814,1.9194
730,115.3813,1.4442
731,115.3773,1.5198
732,115.377,1.422
733,115.3806,1.4905
734,115.3771,1.5209
735,115.3847,1.6341
736,115.381,1.6012
737,115.3776,1.5367
738,115.38,1.4693
739,115.3832,1.5398
740,115.3822,1.5099
741,115.3872,1.7158
742,115.3882,1.4506
743,115.3858,1.5606
744,115.3835,1.6479
745,115.3871,1.4218
746,115.3821,1.5291
747,115.3874,1.6541
748,115.3929,1.4312
749,115.3813,1.6422
750,115.3823,1.5215
751,115.386,1.5607
752,115.3841,1.5309
753,115.3794,1.7697
754,115.3808,1.484
755,115.3815,1.5919
756,115.3787,1.4649
757,115.3849,1.4632
758,115.3798,1.5669
759,115.3826,1.6366
760,115.3802,1.5656
761,115.3741,1.6726
762,115.38,1.4941
763,115.3795,1.5037
764,115.3753,1.8275
765,115.3782,1.5842
766,115.3822,1.4728
767,115.3737,1.6026
768,115.3736,1.5114
769,115.3812,1.5302
770,115.377,1.5364
771,115.3712,1.6443
772,115.3725,1.403
773,115.3718,1.5738
774,115.3776,1.4486
775,115.3788,1.4581
776,115.3718,1.487
777,115.3663,1.5354
778,115.3677,1.4939
779,115.3663,1.4552
780,115.3645,1.5188
781,115.3578,1.392
782,115.3557,1.2905
783,115.3596,1.4334
784,115.3649,1.3239
785,115.36,1.4029
786,115.3613,1.3408
787,115.3606,1.3787
788,115.362,1.3095
789,115.3611,1.3619
790,115.3643,1.3581
791,115.3596,1.318
792,115.3647,1.3781
793,115.369,1.3821
794,115.3683,1.4269
795,115.3682,1.6063
796,115.3757,1.7425
797,115.3709,1.468
798,115.3691,1.3863
799,115.3732,1.3179
800,115.3718,1.4339
801,115.3703,1.4534
802,115.3683,1.3076
803,115.3626,1.3819
804,115.3633,1.4536
805,115.3716,1.3432
806,115.3635,1.3968
807,115.3642,1.2285
808,115.3689,1.5644
809,115.3711,1.3664
810,115.369,1.2785
811,115.3702,1.2067
812,115.3034,1.5476
813,115.3164,1.2014
814,115.3223,1.2223
815,115.3332,1.1968
816,115.3362,1.1347
817,115.3297,1.5173
818,115.3329,1.2233
819,115.3312,1.1601
820,115.3307,1.1729
821,115.3284,1.3311
822,115.3226,1.1339
823,115.326,1.1156
824,115.3289,1.1424
825,115.3276,1.1255
826,115.333,1.1686
827,115.3342,1.0514
828,115.3359,1.1663
829,115.3369,1.286
830,115.3353,1.1963
831,115.3404,1.2432
832,115.341,1.1375
833,115.3444,1.2001
834,115.3398,1.5604
835,115.3462,1.3064
836,115.352,1.3301
837,115.3488,1.0568
838,115.3538,1.0453
839,115.351,1.1353
840,115.3527,1.0785
841,115.349,1.1202
842,115.3508,1.252
843,115.3484,1.1466
844,115.3565,1.0524
845,115.3667,1.1306
846,115.3753,1.0747
