frame,si,ti
1,61.493289947509766,0.0
2,60.971134185791016,8.407952308654785
3,61.13679885864258,8.665319442749023
4,61.71704864501953,8.714139938354492
5,61.72026824951172,0.19390076398849487
6,61.26028823852539,8.894640922546387
7,62.06182861328125,9.161741256713867
8,62.124359130859375,9.108697891235352
9,63.006439208984375,9.402459144592285
10,63.09764099121094,9.129511833190918
11,63.10297775268555,0.24982772767543793
12,64.08872985839844,9.50617790222168
13,64.36872863769531,9.575179100036621
14,64.16520690917969,9.519170761108398
15,64.67317962646484,9.360777854919434
16,66.08348083496094,9.539729118347168
17,66.07892608642578,0.1711241453886032
18,65.44395446777344,9.900044441223145
19,65.73152923583984,9.257145881652832
20,66.27246856689453,8.82248592376709
21,66.61251068115234,8.934042930603027
22,66.54432678222656,9.183175086975098
23,66.5589828491211,0.2503568232059479
24,67.15656280517578,8.045713424682617
25,67.23550415039062,7.8456830978393555
26,68.35365295410156,7.661533355712891
27,68.6210708618164,6.889472961425781
28,69.6240234375,6.537165641784668
29,69.615234375,0.2215731292963028
30,70.03711700439453,6.4723100662231445
31,71.3160629272461,7.275009632110596
32,71.00846862792969,6.486637115478516
33,70.38346099853516,6.715368270874023
34,70.9813003540039,6.649678707122803
35,70.98312377929688,0.23793327808380127
36,71.16197204589844,7.383042335510254
37,70.72260284423828,8.061606407165527
38,71.33077239990234,8.412222862243652
39,71.42990112304688,8.399538040161133
40,72.81189727783203,8.97133731842041
41,72.81192016601562,0.13935397565364838
42,72.05917358398438,9.535738945007324
43,72.19622039794922,9.701268196105957
44,73.41012573242188,9.730813980102539
45,73.8830337524414,10.005624771118164
46,74.1388168334961,10.360039710998535
47,74.17219543457031,0.2886834740638733
48,75.05210876464844,10.354414939880371
49,75.44509887695312,10.483770370483398
50,76.54074096679688,10.440083503723145
51,75.99954986572266,10.576979637145996
52,76.75724029541016,10.463848114013672
53,76.75279235839844,0.20400236546993256
54,76.68018341064453,10.544647216796875
55,77.60674285888672,10.794352531433105
56,77.67620849609375,10.649245262145996
57,77.33677673339844,10.879376411437988
58,77.77400970458984,10.152179718017578
59,77.76433563232422,0.22202235460281372
60,78.27980041503906,10.399426460266113
61,78.60582733154297,10.119056701660156
62,78.79615020751953,9.720474243164062
63,78.42448425292969,8.653695106506348
64,79.66218566894531,9.185582160949707
65,79.67121124267578,0.21000631153583527
66,79.42524719238281,7.983343601226807
67,79.4559555053711,7.512679576873779
68,80.02942657470703,7.580007076263428
69,80.15145874023438,7.591795444488525
70,80.40048217773438,8.526310920715332
71,80.39359283447266,0.22770972549915314
72,79.92169189453125,7.739927768707275
73,79.55569458007812,7.926629066467285
74,80.51909637451172,8.09341049194336
75,79.93209838867188,8.750605583190918
76,79.81986236572266,8.706727027893066
77,79.80573272705078,0.23969951272010803
78,79.0931625366211,8.719598770141602
79,79.65734100341797,9.001172065734863
80,79.92753601074219,9.32729434967041
81,79.6903305053711,9.28384017944336
82,79.6893081665039,8.7772855758667
83,79.70064544677734,0.21291834115982056
84,79.96442413330078,9.156715393066406
85,79.92646789550781,8.782978057861328
86,80.42562866210938,8.733907699584961
87,80.13544464111328,8.34915828704834
88,80.96016693115234,8.207773208618164
89,80.96246337890625,0.16412459313869476
90,80.31432342529297,8.239189147949219
91,80.24822235107422,8.306415557861328
92,79.9714584350586,7.409331798553467
93,79.44083404541016,7.355356693267822
94,79.42120361328125,7.717918395996094
95,79.40522003173828,0.2475046068429947
96,79.3900375366211,7.411186218261719
97,79.37052154541016,7.195305347442627
98,79.63154602050781,7.5227861404418945
99,79.06556701660156,7.465805530548096
100,79.55773162841797,7.5300068855285645
101,79.54846954345703,0.20625481009483337
102,78.6192626953125,8.128938674926758
103,78.63679504394531,8.118928909301758
104,78.69987487792969,8.491347312927246
105,78.41719818115234,8.529326438903809
106,78.31936645507812,9.091728210449219
107,78.3048095703125,0.22947102785110474
108,77.90723419189453,8.652615547180176
109,77.40021514892578,9.099071502685547
110,78.2200698852539,9.747447967529297
111,77.796630859375,9.442831039428711
112,78.70231628417969,9.021129608154297
113,78.70369720458984,0.18937750160694122
114,77.84053802490234,9.02187442779541
115,77.88993072509766,9.13278579711914
116,78.01140594482422,9.024460792541504
117,77.64434051513672,8.085113525390625
118,77.64877319335938,7.561666965484619
119,77.65727996826172,0.24161137640476227
120,78.4738540649414,7.5137224197387695
121,78.39994812011719,7.543680667877197
122,78.68387603759766,8.220610618591309
123,78.14082336425781,7.020721912384033
124,78.7748794555664,7.596468448638916
125,78.7727279663086,0.22992275655269623
126,78.33106231689453,7.60400390625
127,78.2496337890625,7.982801914215088
128,78.24440002441406,7.760019302368164
129,77.85113525390625,8.201457977294922
130,78.33209228515625,8.734481811523438
131,78.32586669921875,0.2141357958316803
132,78.07707214355469,8.946770668029785
133,77.40003204345703,9.154938697814941
134,78.07174682617188,9.325244903564453
135,77.9607162475586,8.876550674438477
136,78.54866027832031,8.728524208068848
137,78.54745483398438,0.1986479014158249
138,77.4139633178711,8.666565895080566
139,77.83565521240234,8.685717582702637
140,78.5514144897461,8.466193199157715
141,78.29652404785156,8.947824478149414
142,78.3803482055664,8.260478019714355
143,78.38423919677734,0.2477959245443344
144,78.83927917480469,8.306900978088379
145,78.85218811035156,7.865172863006592
146,79.23515319824219,7.581786632537842
147,78.29708862304688,7.504863739013672
148,78.45144653320312,7.498231410980225
149,78.43807220458984,0.20664672553539276
150,78.61195373535156,7.305363178253174
151,78.90390014648438,8.163564682006836
152,78.32977294921875,7.880852699279785
153,77.53610229492188,7.843863010406494
154,77.951416015625,7.576749324798584
155,77.95001220703125,0.26715734601020813
156,78.20490264892578,7.486081123352051
157,77.85739135742188,7.339977741241455
158,77.8619613647461,7.666730880737305
159,77.53915405273438,7.9291768074035645
160,78.62532806396484,8.417620658874512
161,78.62574005126953,0.16378279030323029
162,77.20059204101562,8.990863800048828
163,76.88629150390625,9.75118350982666
164,77.36763000488281,10.482026100158691
165,77.493896484375,10.790900230407715
166,76.98311614990234,11.045726776123047
167,76.95686340332031,0.2500637471675873
168,76.47871398925781,11.150483131408691
169,76.46903991699219,11.21474838256836
170,77.77176666259766,11.258094787597656
171,76.73200988769531,11.32119369506836
172,77.20597839355469,11.371010780334473
173,77.20191192626953,0.20737524330615997
174,76.96398162841797,11.580859184265137
175,77.70436096191406,11.543479919433594
176,77.7969741821289,12.057147026062012
177,77.52949523925781,12.205153465270996
178,78.09432220458984,12.302206993103027
179,78.08950805664062,0.20066942274570465
180,78.69074249267578,12.42070484161377
181,79.35594940185547,12.554628372192383
182,78.85672760009766,11.749641418457031
183,77.89794921875,11.638160705566406
184,78.80668640136719,11.431373596191406
185,78.79766082763672,0.20910723507404327
186,78.19796752929688,11.55595588684082
187,77.82965087890625,11.256497383117676
188,78.29112243652344,11.17147159576416
189,78.22168731689453,12.025594711303711
190,78.3662109375,10.491448402404785
191,78.36219024658203,0.23225554823875427
192,77.92693328857422,10.715310096740723
193,77.59646606445312,10.193425178527832
194,78.56449890136719,10.346818923950195
195,78.0854721069336,9.591567993164062
196,78.46365356445312,8.797334671020508
197,78.45205688476562,0.234871044754982
198,78.03226470947266,8.566937446594238
199,78.76551818847656,7.9449567794799805
200,79.31217956542969,7.905101299285889
201,78.65677642822266,8.373703002929688
202,78.93054962158203,7.992435455322266
203,78.93043518066406,0.24270832538604736
204,79.16602325439453,8.30227279663086
205,78.79074096679688,8.9466552734375
206,78.85799407958984,9.523480415344238
207,78.16674041748047,10.009243965148926
208,78.89522552490234,10.725969314575195
209,78.89688110351562,0.1656201183795929
210,78.006591796875,11.175432205200195
211,77.70618438720703,11.696967124938965
212,77.27568054199219,11.61776351928711
213,76.72977447509766,11.73432731628418
214,76.80249786376953,11.84935188293457
215,76.77647399902344,0.26292723417282104
216,76.9240951538086,11.817591667175293
217,76.29228973388672,11.760461807250977
218,77.09185028076172,11.858596801757812
219,76.52815246582031,11.9014253616333
220,77.044677734375,11.814397811889648
221,77.03517150878906,0.19815693795681
222,76.22205352783203,11.94432544708252
223,76.32366180419922,11.8124361038208
224,76.5736083984375,11.963920593261719
225,76.41925048828125,11.91347885131836
226,76.33418273925781,11.994966506958008
227,76.32306671142578,0.2197229117155075
228,75.90286254882812,11.821978569030762
229,75.5416488647461,11.807699203491211
230,76.48466491699219,11.718387603759766
231,75.63992309570312,11.894489288330078
232,76.29074096679688,11.853038787841797
233,76.28506469726562,0.19475486874580383
234,75.70834350585938,11.768534660339355
235,76.30985260009766,11.775727272033691
236,76.2766342163086,11.454144477844238
237,75.98854064941406,11.291419982910156
238,75.928955078125,10.996679306030273
239,75.9123306274414,0.21895281970500946
240,75.94332122802734,10.463205337524414
241,76.41864776611328,10.403393745422363
242,76.35694122314453,9.238208770751953
243,75.18250274658203,8.352331161499023
244,75.67707824707031,7.653320789337158
245,75.64815521240234,0.25427138805389404
246,75.3652572631836,7.095733642578125
247,75.40933990478516,7.522269248962402
248,75.30313110351562,7.753040790557861
249,75.22412872314453,8.627148628234863
250,75.89341735839844,9.09118938446045
251,75.97960662841797,1.2713605165481567
252,75.41246795654297,10.08120059967041
253,74.77521514892578,10.155366897583008
254,75.2494125366211,10.781306266784668
255,75.9800796508789,10.907341957092285
256,75.84658813476562,11.410300254821777
257,75.84406280517578,0.14189209043979645
258,74.60894775390625,11.4644136428833
259,75.2294692993164,11.486180305480957
260,74.64534759521484,11.692364692687988
261,74.94365692138672,11.548628807067871
262,74.56369018554688,11.711197853088379
263,74.56497192382812,0.2089359611272812
264,74.40213012695312,11.671419143676758
265,74.8283462524414,11.797037124633789
266,75.02143096923828,11.702786445617676
267,74.85057067871094,11.89456558227539
268,75.16769409179688,11.86102294921875
269,75.1672134399414,0.17360185086727142
270,75.25105285644531,11.72559642791748
271,76.85993194580078,12.066658020019531
272,75.1174545288086,11.693855285644531
273,74.9690933227539,11.735297203063965
274,75.70015716552734,11.504021644592285
275,75.709228515625,0.2289895862340927
276,76.01192474365234,11.48101806640625
277,75.2992935180664,11.4178466796875
278,74.96218872070312,11.181479454040527
279,75.6198501586914,10.879770278930664
280,76.20092010498047,10.823518753051758
281,76.19751739501953,0.15290194749832153
282,75.93875885009766,10.441635131835938
283,76.20133972167969,10.238167762756348
284,76.2723388671875,9.518245697021484
285,77.14859008789062,8.94914436340332
286,77.25849151611328,8.642242431640625
287,77.26000213623047,0.208771213889122
288,77.0954360961914,7.939352035522461
289,77.9775619506836,7.536308288574219
290,78.83079528808594,7.285249710083008
291,78.95255279541016,7.260336399078369
292,78.91958618164062,7.504416465759277
293,78.91787719726562,0.182892307639122
294,79.06486511230469,6.958859920501709
295,80.27708435058594,7.1772613525390625
296,79.04238891601562,7.133850574493408
297,78.9108657836914,7.761404514312744
298,79.14938354492188,7.745876789093018
299,79.14463806152344,0.21808062493801117
300,79.25646209716797,7.854831218719482
301,78.58639526367188,8.4588623046875
302,77.94347381591797,8.323476791381836
303,77.91937255859375,7.881991386413574
304,78.08614349365234,7.773308753967285
305,78.07500457763672,0.192245215177536
306,77.86211395263672,8.0513277053833
307,77.82003784179688,8.005788803100586
308,77.29107666015625,7.832024097442627
309,77.89167022705078,7.825520038604736
310,78.40564727783203,8.01632308959961
311,78.40154266357422,0.20924727618694305
312,77.41666412353516,8.661271095275879
313,76.96498107910156,8.37076187133789
314,77.32672119140625,8.85937213897705
315,77.75228881835938,9.364274978637695
316,76.88835906982422,9.838664054870605
317,76.8815689086914,0.1816864311695099
318,76.2724838256836,9.865986824035645
319,77.2425765991211,10.603741645812988
320,76.37226867675781,10.866164207458496
321,76.02803802490234,11.037647247314453
322,75.8572006225586,11.27586841583252
323,75.86231231689453,0.21112960577011108
324,76.03238677978516,11.54591178894043
325,76.19624328613281,11.658599853515625
326,75.85746002197266,11.857213020324707
327,76.02623748779297,11.869355201721191
328,76.43402862548828,11.893115997314453
329,76.42805480957031,0.16779376566410065
330,76.12712860107422,11.68116569519043
331,77.41409301757812,12.029823303222656
332,75.8873291015625,11.902220726013184
333,75.53286743164062,11.591654777526855
334,75.54103088378906,11.455193519592285
335,75.54335021972656,0.19951969385147095
336,75.26065826416016,11.125012397766113
337,74.87347412109375,10.897119522094727
338,74.9324951171875,10.70002269744873
339,75.19888305664062,10.013697624206543
340,75.31620788574219,9.528231620788574
341,75.31501770019531,0.1559537798166275
342,75.24383544921875,9.17148494720459
343,75.63783264160156,8.531959533691406
344,75.11341857910156,7.978780746459961
345,75.63667297363281,7.507547378540039
346,75.83794403076172,7.265710353851318
347,75.83783721923828,0.19872336089611053
348,75.69290924072266,7.025331497192383
349,75.8620376586914,6.956191539764404
350,76.33546447753906,7.128681182861328
351,76.25077056884766,7.183024883270264
352,76.05866241455078,7.269505500793457
353,76.05194091796875,0.1990295648574829
354,75.4831314086914,7.422481536865234
355,76.28741455078125,7.312640190124512
356,75.52032470703125,7.217446327209473
357,75.88238525390625,7.398266315460205
358,75.91966247558594,7.300196170806885
359,75.91841888427734,0.20794717967510223
360,75.74113464355469,7.339671611785889
361,75.91063690185547,7.849842548370361
362,75.49454498291016,7.7942304611206055
363,75.09835815429688,7.792884826660156
364,74.95703125,8.00033950805664
365,74.95392608642578,0.2051953673362732
366,75.07064819335938,8.56497573852539
367,75.69174194335938,9.233275413513184
368,74.61400604248047,9.201154708862305
369,74.97647094726562,9.588177680969238
370,75.41899108886719,9.892189979553223
371,75.42443084716797,0.20232565701007843
372,75.09371185302734,10.150632858276367
373,74.81507873535156,10.040724754333496
374,74.95874786376953,10.048162460327148
375,75.80290985107422,10.439666748046875
376,75.86085510253906,10.505278587341309
377,75.8587875366211,0.14684130251407623
378,75.0964126586914,10.225878715515137
379,75.7126693725586,9.900510787963867
380,75.60122680664062,9.77174186706543
381,75.92707824707031,9.280291557312012
382,75.92255401611328,8.666069030761719
383,75.92383575439453,0.19899818301200867
384,75.88712310791016,8.150672912597656
385,76.49253845214844,7.793637752532959
386,76.69267272949219,7.59478235244751
387,76.508544921875,7.810588359832764
388,76.75486755371094,8.283609390258789
389,76.75320434570312,0.19978365302085876
390,76.52471160888672,8.718181610107422
391,77.7322998046875,9.685190200805664
392,75.9880599975586,10.095298767089844
393,75.24503326416016,10.404828071594238
394,75.47045135498047,10.554316520690918
395,75.47415924072266,0.2216767966747284
396,75.55842590332031,10.765023231506348
397,74.65335083007812,10.922589302062988
398,74.1684799194336,10.867700576782227
399,74.78439331054688,10.811776161193848
400,75.33222961425781,10.908236503601074
401,75.32857513427734,0.17010612785816193
402,74.55760192871094,10.874674797058105
403,74.91807556152344,10.442602157592773
404,74.97766876220703,10.389506340026855
405,75.72039031982422,9.930241584777832
406,75.49688720703125,9.800373077392578
407,75.49088287353516,0.20810477435588837
408,74.75938415527344,9.281314849853516
409,74.92337036132812,8.743687629699707
410,75.6030044555664,8.086682319641113
411,75.32344055175781,8.560050964355469
412,74.91802215576172,7.478335857391357
413,74.91477966308594,0.17877233028411865
414,74.98380279541016,6.995243549346924
415,76.241455078125,6.877377986907959
416,74.89595794677734,7.415074348449707
417,74.58548736572266,7.670446395874023
418,75.19464111328125,7.898612976074219
419,75.20335388183594,0.2113506942987442
420,75.52338409423828,8.415007591247559
421,75.19039916992188,9.25631332397461
422,74.50820922851562,9.053767204284668
423,74.69632720947266,8.94217300415039
424,75.15445709228516,9.159595489501953
425,75.15367889404297,0.16932739317417145
426,74.97807312011719,9.554248809814453
427,75.19288635253906,9.490382194519043
428,74.37033081054688,8.943803787231445
429,75.1112060546875,8.928011894226074
430,75.52562713623047,8.900903701782227
431,75.52883911132812,0.19189029932022095
432,74.85277557373047,8.381138801574707
433,74.7081298828125,8.17905044555664
434,75.27733612060547,7.663896083831787
435,75.87959289550781,7.120357036590576
436,75.51008605957031,7.39639949798584
437,75.50907897949219,0.1529189497232437
438,75.2115707397461,7.0564775466918945
439,76.14598083496094,7.222071647644043
440,75.57321166992188,7.518011569976807
441,75.10907745361328,8.282742500305176
442,75.08690643310547,7.847383499145508
443,75.09708404541016,0.21655790507793427
444,75.17351531982422,7.494327545166016
445,75.0401840209961,7.607007026672363
446,74.6115493774414,7.969229698181152
447,74.55462646484375,7.732620716094971
448,75.00899505615234,7.359790802001953
449,75.0090103149414,0.2046281099319458
450,75.20809173583984,7.630038261413574
451,77.1684799194336,8.588288307189941
452,75.44476318359375,7.859602928161621
453,74.90299224853516,7.437731742858887
454,74.9630355834961,7.7418975830078125
455,74.97126007080078,0.2181529402732849
456,74.98017883300781,7.5966997146606445
457,74.19619750976562,7.870144844055176
458,73.76126861572266,7.243547439575195
459,74.29141235351562,7.556224822998047
460,74.787109375,7.712886333465576
461,74.78167724609375,0.1593168079853058
462,74.00820922851562,8.336527824401855
463,74.20227813720703,7.407512187957764
464,74.30179595947266,8.19491958618164
465,75.42097473144531,7.968677520751953
466,74.9311294555664,8.633347511291504
467,74.92666625976562,0.23396630585193634
468,74.18145751953125,8.207503318786621
469,74.32335662841797,8.753429412841797
470,74.94247436523438,8.469123840332031
471,74.77613830566406,8.888550758361816
472,74.3131103515625,8.214184761047363
473,74.30943298339844,0.2092260718345642
474,74.4924087524414,8.615554809570312
