frame,si,ti
1,32.6948,0.0
2,32.7635,5.0253
3,32.7054,4.5267
4,32.7222,5.4861
5,32.7222,0.0
6,32.7942,5.8705
7,32.7943,5.8507
8,32.7098,5.4811
9,32.657,5.4819
10,32.7073,6.2362
11,32.7073,0.0
12,32.6181,6.075
13,32.587,5.0514
14,32.5999,3.8208
15,32.7101,4.2603
16,32.7384,6.0411
17,32.7384,0.0
18,28.501,15.9346
19,28.5926,6.5244
20,28.746,5.3032
21,28.7436,2.8164
22,28.721,4.4107
23,28.721,0.0
24,28.7362,5.9679
25,28.6422,6.7771
26,28.6798,6.6565
27,28.7481,5.466
28,28.6441,5.4666
29,28.6441,0.0
30,28.6259,6.2744
31,28.6505,6.7375
32,28.5683,6.782
33,28.5029,6.735
34,28.3723,6.873
35,28.3723,0.0
36,28.1604,6.6608
37,27.8979,6.5018
38,27.744,6.3188
39,27.5383,6.0585
40,27.423,5.5677
41,27.423,0.0
42,27.3781,5.1982
43,27.2516,4.9841
44,27.2033,4.8889
45,27.2432,4.9451
46,27.2054,4.8887
47,27.2054,0.0
48,27.1955,4.5732
49,27.144,4.1941
50,27.1,3.8658
51,27.0718,3.6642
52,27.0073,3.8312
53,27.0073,0.0
54,26.9056,3.9511
55,26.8637,3.8827
56,27.0767,3.2877
57,27.0587,3.1381
58,27.0938,2.9483
59,27.0938,0.0
60,27.114,3.0741
61,27.0463,3.3872
62,27.0854,3.5873
63,27.0021,19.5756
64,26.9202,34.7856
65,26.9202,0.0
66,26.8632,40.9425
67,26.8216,43.3055
68,26.7884,44.0998
69,26.8343,44.066
70,26.7394,43.1007
71,26.7394,0.0
72,26.5521,40.5347
73,26.5973,34.2632
74,26.3388,19.1407
75,26.1047,6.7053
76,26.4516,7.0836
77,26.4516,0.0
78,26.258,7.5729
79,26.5085,8.0414
80,26.3149,8.7452
81,26.5454,9.5126
82,26.3977,10.3421
83,26.3977,0.0
84,26.2901,10.5271
85,26.1146,8.9984
86,25.8647,8.0409
87,26.1657,8.2814
88,26.0001,8.6617
89,26.0001,0.0
90,26.422,9.0521
91,26.4648,9.3973
92,26.4882,9.6425
93,26.6005,9.9057
94,26.5725,10.9034
95,26.5725,0.0
96,26.556,11.4804
97,26.5187,12.3364
98,26.4496,13.1826
99,26.3136,13.7377
100,26.0981,13.779
101,26.0981,0.0
102,26.0943,11.7894
103,26.0571,11.3318
104,26.1189,11.9106
105,26.2754,12.6038
106,26.3865,13.3149
107,26.3865,0.0
108,26.4638,14.9928
109,26.4941,16.8094
110,26.4901,19.5478
111,26.5512,23.7309
112,26.6088,27.4684
113,26.6088,0.0
114,26.6299,30.2638
115,26.565,32.0938
116,26.6592,33.6345
117,26.5124,34.321
118,26.5031,35.3891
119,26.5031,0.0
120,26.5164,36.3849
121,26.5589,37.0939
122,26.5539,37.3755
123,26.5073,37.1356
124,26.4639,36.5187
125,26.4639,0.0
126,26.4559,35.4982
127,26.4125,33.9164
128,26.4283,31.656
129,26.4447,28.4203
130,26.4922,23.9707
131,26.4922,0.0
132,26.5447,17.8188
133,26.4685,9.1891
134,26.562,2.4926
135,26.3153,17.7851
136,26.4046,17.7819
137,26.4046,0.0
138,26.0623,17.8929
139,26.3588,17.9538
140,26.088,18.0613
141,26.3584,18.056
142,26.3456,18.0399
143,26.3456,0.0
144,26.3035,17.6667
145,26.1586,16.9266
146,26.1991,17.1915
147,26.2237,17.7055
148,26.1363,17.1402
149,26.1363,0.0
150,26.1196,15.5777
151,26.0582,14.2158
152,26.1321,13.5183
153,25.9728,13.0214
154,26.3912,12.617
155,26.3912,0.0
156,26.3491,12.4587
157,26.1424,12.6694
158,26.3863,12.8872
159,26.3372,13.5464
160,26.0273,14.4673
161,26.0273,0.0
162,26.2205,15.3354
163,26.1082,16.3397
164,26.0005,17.3679
165,25.9289,18.3959
166,25.9035,19.4364
167,25.9035,0.0
168,25.753,20.3507
169,26.2442,20.6193
170,26.5092,21.0162
171,26.4086,22.8861
172,26.2009,25.3662
173,26.2009,0.0
174,26.0374,27.0844
175,25.8124,28.854
176,25.7929,30.9651
177,25.7621,33.0895
178,25.7344,34.7778
179,25.7344,0.0
180,25.7441,36.0857
181,25.7626,37.0856
182,25.8792,37.7915
183,25.851,35.1674
184,25.846,35.0091
185,25.846,0.0
186,25.8225,34.3615
187,25.7681,33.2362
188,25.7465,31.5709
189,25.8001,29.3644
190,25.8609,26.7161
191,25.8609,0.0
192,25.8638,23.9223
193,25.9601,20.9498
194,25.9238,17.7851
195,25.7745,14.8832
196,25.7742,14.8221
197,25.7742,0.0
198,25.4785,14.445
199,25.7424,13.6133
200,25.4932,13.1349
201,25.7528,12.6975
202,25.5819,12.3035
203,25.5819,0.0
204,25.869,11.9528
205,25.7581,11.6689
206,26.2187,11.7055
207,26.0014,12.1676
208,26.2484,12.6245
209,26.2484,0.0
210,26.3567,13.1872
211,26.3399,14.5992
212,26.0104,15.7001
213,26.2502,16.5669
214,26.1653,17.6007
215,26.1653,0.0
216,25.7807,18.5942
217,26.0151,19.6116
218,25.8916,20.4793
219,25.9619,20.1288
220,25.534,20.3737
221,25.534,0.0
222,25.7201,21.0146
223,25.6471,21.494
224,25.1932,21.7387
225,25.5069,21.7973
226,25.4701,21.8992
227,25.4701,0.0
228,25.15,22.0065
229,25.5044,22.0371
230,25.4623,22.1554
231,25.5162,22.3502
232,25.5604,22.6064
233,25.5604,0.0
234,25.6188,23.0109
235,25.2618,23.4059
236,25.6976,23.8197
237,25.3751,24.2727
238,25.7247,24.6516
239,25.7247,0.0
240,25.75,24.9381
241,25.7964,24.9875
242,25.339,24.4947
243,25.2927,23.2648
244,25.1411,22.8935
245,25.1411,0.0
246,24.7702,22.2512
247,25.0249,21.1941
248,24.6891,19.5166
249,24.8011,18.0928
250,24.483,16.5181
251,24.483,0.0
252,24.6545,15.0901
253,24.3468,13.7817
254,24.5632,12.3997
