frame,si,ti
1125,71.5535,4.2197
1126,71.4277,4.0042
1127,71.4459,3.9134
1128,71.5226,3.5869
1129,71.4749,3.4092
1130,71.4741,3.082
1131,71.5418,3.0268
1132,71.407,2.4935
1133,71.3904,2.3169
1134,71.4639,2.2657
1135,71.3295,2.3666
1136,71.2825,2.5789
1137,71.3782,2.7534
1138,71.3006,2.4801
1139,71.2839,2.8428
1140,71.3212,3.2224
1141,71.3266,3.5001
1142,71.3923,3.6031
1143,71.5371,5.7459
1144,71.5754,6.0697
1145,71.4615,5.7168
1146,71.5182,5.4529
1147,71.6393,5.3646
1148,71.5813,4.6148
1149,71.5706,3.8944
1150,71.6775,3.4119
1151,71.6412,3.0464
1152,71.6631,2.4471
1153,71.7706,2.1849
1154,71.6784,2.686
1155,71.6827,2.9213
1156,71.7808,2.8439
1157,71.6704,2.7809
1158,71.6584,2.7643
1159,71.7544,2.7943
1160,71.7021,2.956
1161,71.7044,2.9821
1162,71.8118,2.9034
1163,71.7103,2.6878
1164,71.7117,2.6628
1165,71.8478,2.7041
1166,71.8949,2.9274
1167,71.8477,2.7726
1168,71.8524,2.8549
1169,71.9887,2.925
1170,71.8734,3.0186
1171,71.8693,3.2574
1172,71.9911,3.4731
1173,71.8664,3.6213
1174,71.8713,3.5249
1175,71.9169,3.6007
1176,71.8547,3.9971
1177,71.7208,4.0884
1178,71.602,3.9966
