,angel_falls_ti,angel_falls_si,clans_ti,clans_si,elephants_ti,elephants_si,jaws_ti,jaws_si,lions_ti,lions_si,lion_king_ti,lion_king_si,maldives_ti,maldives_si,manhattan_ti,manhattan_si,masquerade_ball_ti,masquerade_ball_si,ninja_turtles_ti,ninja_turtles_si,om_nom_ti,om_nom_si,pac_man_ti,pac_man_si,pluto_ti,pluto_si,rollercoaster_ti,rollercoaster_si,ski_ti,ski_si,super_mario_ti,super_mario_si,surf_ti,surf_si,venice_ti,venice_si
551,67.47634124755861,6.344768047332764,38.41200637817383,15.305673599243164,128.79447937011722,4.603877544403076,24.872283935546875,12.282920837402346,130.62440490722656,2.8807392120361333,29.96172142028809,5.281960964202881,43.63674926757813,6.1591858863830575,64.32538604736328,12.26114273071289,31.377185821533203,3.817360877990722,73.44759368896484,4.021712303161621,30.22782325744629,4.9067420959472665,21.043777465820312,6.145107746124268,25.68971061706543,2.1474156379699707,71.86935424804688,22.15333747863769,33.976486206054695,9.33090114593506,117.33627319335938,4.350557327270509,26.061199188232425,15.36645793914795,75.33673095703125,9.007704734802246
552,66.70197296142578,5.938413143157959,38.36861801147461,14.85090446472168,128.75102233886722,4.729091167449951,24.307720184326172,11.221291542053224,130.7239990234375,2.209969520568848,29.962833404541016,5.2007408142089835,44.14482116699219,5.01671838760376,64.03369903564453,12.461462020874025,31.271076202392575,3.723662614822388,73.45404052734375,4.096689701080321,30.14452743530273,4.148535251617432,20.817426681518555,4.866433620452881,25.88761711120605,2.1371629238128658,71.90058135986328,23.373321533203125,33.884902954101555,9.715764045715332,117.38392639160156,4.532196521759033,25.50844573974609,15.410113334655762,74.60586547851562,9.455343246459961
553,66.24514007568361,6.387558460235597,38.52273941040039,14.704216003417967,128.96827697753906,4.5749287605285645,25.751222610473636,12.84589385986328,130.82244873046878,2.1707406044006348,30.21054077148437,5.099085330963135,44.675926208496094,4.476021766662598,64.95290374755861,14.06489086151123,31.18926429748535,3.622466325759888,73.48767852783203,3.9434425830841056,30.10845184326172,4.075995445251465,20.96842384338379,3.934154987335205,25.81010437011719,2.1147136688232417,72.19219207763672,21.880430221557614,33.21457672119141,9.910866737365724,117.39210510253906,4.478476524353027,26.783206939697266,15.587349891662598,75.26333618164062,8.98347282409668
554,67.34090423583984,6.022785186767577,38.558753967285156,15.078651428222654,128.70082092285156,4.552009105682373,24.53032112121582,13.602144241333008,130.79432678222656,2.529132843017578,29.83774185180664,5.0681729316711435,44.66915130615234,4.57614278793335,63.77661895751953,13.956134796142578,31.05357360839844,3.4907259941101074,73.451171875,4.1851415634155265,29.96359443664551,3.7253670692443848,20.809267044067386,3.890456914901733,25.75596809387207,2.167907238006592,71.40930938720703,19.965473175048828,32.86063766479492,10.269908905029297,117.39128112792969,4.406780242919922,26.51088905334473,15.880682945251465,75.347900390625,8.816275596618652
555,66.26139831542969,6.064402580261231,38.84464645385742,15.248360633850098,128.70095825195312,4.484434604644775,26.024477005004886,13.720833778381348,130.71235656738278,2.5353927612304688,29.87282943725586,5.021830558776856,43.834999084472656,4.930142879486084,63.78224563598633,0.2454207241535187,31.231555938720703,3.3657441139221187,73.40252685546875,3.814629077911377,29.929182052612305,2.8095874786376958,21.10895156860352,4.055954933166504,25.72532081604004,2.104912281036377,71.66520690917969,17.25033950805664,32.88995742797852,10.91006088256836,117.43655395507812,4.494681358337402,27.402057647705078,16.350286483764652,75.81029510498047,8.860505104064941
556,66.57093048095703,6.4097771644592285,38.66655349731445,15.963098526000975,128.78257751464844,4.355372905731201,24.70439910888672,13.76630401611328,130.71623229980472,2.718005418777466,29.993541717529297,4.974559307098389,43.84184646606445,0.3679178953170776,64.30955505371094,11.10315990447998,31.275043487548828,3.5484747886657715,73.38226318359375,4.331855773925781,29.92939567565918,0.029857672750949863,21.101293563842773,0.15965136885643005,25.91986656188965,2.1639633178710938,71.35617065429688,20.97704124450684,32.31649398803711,10.84339714050293,117.4559097290039,4.4294161796569815,28.12874412536621,16.973003387451172,75.814208984375,0.1828981637954712
557,67.31283569335939,6.253434658050537,39.00483703613281,16.6934814453125,128.62776184082028,4.1845178604125985,25.871564865112305,12.363913536071776,130.70811462402344,2.582566261291504,29.99527359008789,5.0580830574035645,44.2381706237793,6.374612331390381,65.82954406738281,10.21125030517578,31.311716079711914,3.4647936820983887,73.33426666259766,4.492086410522461,29.96025276184082,2.9110803604125977,21.064329147338867,4.133815288543701,25.82517051696777,2.085350751876831,71.38896179199219,19.45900535583496,32.24542617797852,10.997166633605957,117.45853424072266,4.444279670715332,29.53934669494629,17.003942489624027,74.96442413330078,8.496562004089355
558,66.02957916259766,5.958971977233888,39.02317428588867,16.305156707763672,128.67431640625,4.005637645721436,24.894439697265625,11.526179313659668,130.58433532714844,2.9462814331054688,29.848590850830078,5.227617263793945,44.15278244018555,4.5423583984375,63.89295196533203,11.259488105773926,31.098670959472656,3.4871675968170166,73.3232421875,4.223443031311035,29.80345916748047,2.7313036918640137,21.04696655273437,4.16283130645752,25.67430877685547,2.1888670921325684,71.12909698486328,20.34163856506348,31.656896591186523,11.61207103729248,117.48133087158205,4.47379732131958,27.61264228820801,17.57761001586914,74.92184448242188,7.8349852561950675
559,66.44187164306639,6.275615215301514,39.08328247070313,16.059219360351562,128.81932067871094,3.7987539768218994,26.101762771606445,11.617501258850098,130.46505737304688,2.697643518447876,30.115312576293945,5.423325538635254,43.666648864746094,4.766791820526123,63.72605895996094,13.217921257019045,31.32267951965332,3.5839669704437256,73.36026000976562,4.126297950744629,29.63874435424805,2.582425355911255,20.9721794128418,4.361774444580078,25.645246505737305,2.1063756942749023,71.64765930175781,21.05430030822754,31.114017486572266,11.863844871520994,117.47903442382812,2.005673885345459,28.17067527770996,17.804107666015625,75.47449493408203,8.302342414855957
560,68.19859313964844,5.975985050201416,37.265872955322266,16.417739868164062,129.01071166992188,4.470377445220947,24.734020233154297,12.547981262207033,130.49807739257812,2.2944672107696533,29.90737533569336,5.374099254608153,44.47254180908203,4.978096008300781,63.7257194519043,0.32638421654701233,31.14562797546387,3.662267923355103,73.32515716552734,4.200538158416748,29.65421867370605,2.415306568145752,21.016542434692386,4.2117919921875,25.83016395568848,2.145587205886841,70.9022445678711,17.569778442382812,30.81296539306641,12.205513954162598,117.4816665649414,1.9514966011047363,29.80118560791016,19.24182891845703,75.11683654785156,7.97015905380249
561,66.277099609375,6.400969505310059,38.09859848022461,15.387136459350586,128.81147766113278,3.5337464809417725,26.36896705627441,13.06635284423828,130.54524230957028,2.4200010299682617,30.153228759765625,5.456380844116211,45.24058151245117,4.6837263107299805,65.04618835449219,10.801347732543944,31.13134765625,3.668399810791016,73.33185577392578,4.262979984283446,29.713897705078125,2.3726630210876465,21.109405517578125,4.235457420349121,25.74257659912109,2.098150491714477,71.0730209350586,19.134910583496094,30.47928810119629,13.048781394958494,117.4797821044922,1.9039808511734009,30.20762825012207,18.392654418945312,74.91797637939453,7.413896560668945
562,65.84951019287111,6.454747676849365,38.428993225097656,15.188292503356935,128.86843872070312,3.5666382312774663,25.08879280090332,12.97817611694336,130.53709411621094,2.26428484916687,30.56491279602051,5.506487846374512,45.246070861816406,0.371091365814209,64.22023010253906,12.758721351623535,31.155109405517575,3.665557384490967,73.37529754638672,4.346341133117677,29.713720321655273,0.022626541554927826,21.11090087890625,0.13653269410133362,25.656108856201172,2.1634016036987305,70.67593383789062,17.82276725769043,30.26046562194824,14.768062591552734,117.47728729248048,1.9249144792556765,29.321014404296875,18.8134708404541,74.92127990722656,0.2189413160085678
563,67.11460876464844,6.337075710296631,38.434906005859375,14.91654109954834,128.91645812988278,3.667510509490967,25.962446212768555,12.307703971862793,130.47654724121094,2.6292624473571777,30.367921829223636,5.3421149253845215,44.02264404296875,6.625527858734131,64.47947692871094,11.391274452209473,31.28845024108887,3.6765758991241455,73.35498809814453,4.264843463897705,29.703937530517575,2.2212083339691158,21.015451431274414,4.386663913726807,25.64954948425293,2.0954957008361816,71.14916229248047,17.456878662109375,29.94284820556641,15.155399322509766,117.47761535644531,1.8855563402175903,27.988420486450195,18.22355461120605,75.02336883544922,7.3931617736816415
564,66.43943786621094,6.213449954986572,38.35688018798828,14.309985160827635,128.80400085449222,3.768235683441162,25.626811981201172,12.184630393981935,130.51957702636722,2.3951754570007324,30.50412178039551,5.3988447189331055,45.0851936340332,5.45406436920166,65.94527435302734,12.152198791503904,31.184892654418945,3.620537757873535,73.39664459228516,4.126284599304198,29.63167381286621,1.9666237831115725,21.102521896362305,4.460875511169434,25.83050537109375,2.1319048404693604,71.97623443603516,18.98854637145996,29.74291038513184,15.952792167663574,117.48336029052734,1.9361255168914795,28.486019134521484,17.42678451538086,75.27344512939453,7.016622066497803
565,65.99626922607422,6.329181671142577,38.428199768066406,13.981639862060547,128.89555358886722,3.8773908615112314,25.27653694152832,11.83779525756836,130.52352905273438,2.5324912071228027,30.79497528076172,5.454245567321777,45.65961837768555,4.816843986511231,65.94798278808594,0.206016406416893,31.174598693847656,3.4532570838928223,73.46085357666016,3.9845867156982417,29.64078140258789,1.6374162435531616,21.15491485595703,4.54105281829834,25.740652084350586,2.088096618652344,70.28865051269531,15.96693515777588,29.30002403259277,16.88532829284668,117.47886657714844,1.94462251663208,31.403324127197266,18.10311317443848,75.91828155517578,6.964371681213379
566,67.28054046630861,6.4319329261779785,38.4026985168457,14.167221069335938,128.97390747070312,3.976960182189941,24.95149040222168,11.554667472839355,130.48985290527344,2.707878828048706,30.4539852142334,5.511230945587158,45.25655746459961,4.9482765197753915,64.22987365722656,11.368942260742188,31.16977310180664,3.3738725185394287,73.37836456298828,3.828594207763672,29.635805130004886,1.1217457056045532,21.23776054382324,4.728960990905762,25.6773738861084,2.1205298900604252,70.63787841796875,15.834915161132812,28.7192440032959,17.805217742919922,117.48065185546876,1.4083244800567627,32.43853759765625,18.65227699279785,75.07107543945312,6.8640875816345215
567,66.20700073242189,6.259622573852539,38.20467758178711,14.193313598632812,128.76420593261722,4.147529125213623,26.458925247192386,11.928908348083494,130.51774597167972,2.1430225372314453,30.344709396362305,5.644277572631836,44.30273818969727,5.327093601226807,63.63545227050781,9.457839965820312,31.55167961120605,3.2656629085540767,73.3560562133789,3.681230306625366,29.648929595947266,1.3556028604507446,21.207653045654297,4.8642578125,25.68520355224609,2.0886793136596684,69.9923095703125,19.24713897705078,28.488019943237305,17.837732315063477,117.47679138183594,1.5191844701766968,34.24285125732422,19.22773551940918,75.85528564453125,6.853468418121338
568,66.44443511962889,6.641224384307861,38.66886520385742,15.00894832611084,128.79801940917972,4.179100036621094,25.906707763671875,11.35313606262207,130.62120056152344,2.178863525390625,30.531835556030273,5.767819881439209,44.310150146484375,0.3871408998966217,64.92250823974611,13.830911636352539,31.46843147277832,3.302994728088379,73.4574966430664,3.6531076431274414,29.64840507507324,0.03783292323350906,21.20967674255371,0.16208632290363312,25.869159698486328,2.1249890327453613,70.70687103271484,19.928895950317386,27.950824737548828,18.874753952026367,117.47233581542969,1.7871645689010618,33.143882751464844,19.73614883422852,75.84925079345703,0.2363150268793106
569,67.14372253417969,6.689175128936768,39.09301376342773,15.792369842529295,129.01788330078122,4.214695453643799,26.89638710021973,12.903725624084473,130.75192260742188,1.9517595767974851,30.177335739135746,5.865640640258789,45.32976531982422,6.834266185760497,63.93102264404297,12.27401638031006,31.51803779602051,3.349472761154175,73.52938079833984,3.5750210285186768,29.659513473510746,1.720669150352478,21.373653411865234,5.024084091186523,25.75625228881836,2.0905170440673833,69.33510589599611,15.38380527496338,27.559255599975586,20.274587631225586,117.46526336669922,1.2919762134552002,30.64405059814453,19.53563117980957,75.93608856201172,6.65108060836792
570,65.85626220703125,6.498361110687256,38.97074890136719,15.581269264221193,129.25286865234378,5.058968544006348,26.044523239135746,9.892234802246094,130.70973205566406,2.355936288833618,30.17374420166016,5.803889751434326,44.57176971435547,4.945502281188965,63.93777847290039,0.275646835565567,31.589996337890625,3.2950255870819087,73.48760986328125,3.3826165199279785,29.69546318054199,1.7203481197357178,21.425954818725586,5.2487006187438965,25.63241767883301,2.14174485206604,69.99340057373047,21.61902618408203,27.34033012390137,22.348487854003906,117.46453857421876,1.2326618432998655,30.13562202453613,19.184030532836914,76.90301513671875,7.282996654510497
571,66.12390899658203,6.466678142547607,39.05567169189453,15.318316459655762,128.99456787109378,4.479034900665283,27.731388092041016,11.0944242477417,130.714599609375,2.0411157608032227,30.26197624206543,5.815805912017822,44.364234924316406,5.053699493408203,63.82314682006836,10.819296836853027,31.619495391845703,3.2899243831634517,73.52515411376953,3.1657326221466064,29.712297439575195,1.5833191871643066,21.5722770690918,5.527622699737549,25.58420372009277,2.1106274127960205,69.32723236083984,16.782329559326172,27.417465209960934,25.303068161010746,117.46189880371094,1.2064626216888428,31.57146644592285,18.878551483154297,76.41349029541016,7.225875377655028
572,67.87374114990234,6.43756914138794,38.76183700561523,15.698322296142578,128.64321899414062,4.49815034866333,25.676986694335934,11.233325958251953,130.70915222167972,2.4040839672088623,30.31289291381836,5.7668776512146,45.4013671875,5.487673282623291,65.74362945556639,10.820001602172852,31.52472496032715,3.3318510055541988,73.56624603271484,3.164647340774536,29.71256256103516,1.1027592420578003,21.556930541992188,5.822235107421875,25.76931381225586,2.0985281467437744,70.24437713623047,23.17607116699219,27.115909576416016,27.77121925354004,117.46096801757812,1.236740231513977,30.30426979064941,17.903156280517578,75.90117645263672,7.087728023529053
573,66.0072021484375,6.436546325683594,38.814308166503906,14.876761436462402,128.60052490234378,4.428821086883545,26.899572372436523,10.168756484985352,130.72978210449222,2.6679744720458984,30.28131675720215,5.8067474365234375,45.598716735839844,4.903769016265869,65.18413543701172,13.918063163757324,31.54810905456543,3.5689356327056885,73.4413070678711,2.7582533359527592,29.71842384338379,0.9630203843116759,21.633106231689453,6.207120895385742,25.66487121582031,2.072581052780152,69.53046417236328,20.65895652770996,27.06315612792969,25.03704643249512,117.4612808227539,1.2726812362670898,28.83857727050781,18.059926986694336,76.31465148925781,7.045311450958253
574,65.65461730957031,6.2936835289001465,38.56879425048828,14.510523796081545,128.50192260742188,4.597766399383545,25.64442443847656,9.569039344787598,130.46931457519528,2.692775011062622,30.5938720703125,5.856221675872803,45.73647689819336,1.7003445625305176,63.91924285888672,10.82320499420166,31.50526428222656,3.16045355796814,73.47183227539062,2.6220622062683105,29.71853828430176,0.0349719412624836,21.634706497192386,0.11966211348772048,25.58224868774414,2.129863739013672,69.94417572021484,20.336071014404297,26.69036674499512,24.36479949951172,117.46076965332031,1.2642297744750977,28.636409759521484,16.877052307128903,76.31354522705078,0.21387635171413424
